Title,Year,Rating,Description,Poster URL,Page URL
The Lord of the Rings: The Fellowship of the Ring,N/A,N/A,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",https://a.ltrbxd.com/resized/sm/upload/3x/7b/zs/bg/lotr-fellowship-100-1200-1200-675-675-crop-000000.jpg?v=b5411cc8ac,https://letterboxd.com/film/the-lord-of-the-rings-the-fellowship-of-the-ring/
The Shawshank Redemption,N/A,N/A,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates – including an older prisoner named Red – for his integrity and unquenchable sense of hope.",https://a.ltrbxd.com/resized/sm/upload/1y/23/4e/ir/shawshank-redemption-1200-1200-675-675-crop-000000.jpg?v=a59d283bca,https://letterboxd.com/film/the-shawshank-redemption/
Past Lives,N/A,N/A,"Nora and Hae Sung, two childhood friends, are reunited in New York for one fateful week as they confront notions of destiny, love, and the choices that make a life.",https://a.ltrbxd.com/resized/sm/upload/w5/vf/ru/qm/past-lives-1200-1200-675-675-crop-000000.jpg?v=2ff888a5e1,https://letterboxd.com/film/past-lives/
Mad Max: Fury Road,N/A,N/A,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",https://a.ltrbxd.com/resized/sm/upload/50/tw/wa/80/mad-max-fury-road-1200-1200-675-675-crop-000000.jpg?v=1a543f4e46,https://letterboxd.com/film/mad-max-fury-road/
(500) Days of Summer,N/A,N/A,"Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",https://a.ltrbxd.com/resized/sm/upload/38/td/jx/jy/500-days-summer-1200-1200-675-675-crop-000000.jpg?v=e58db3efd4,https://letterboxd.com/film/500-days-of-summer/
Coco,N/A,N/A,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel’s family history.",https://a.ltrbxd.com/resized/sm/upload/2f/xh/b2/n8/coco-1200-1200-675-675-crop-000000.jpg?v=43f3e8a142,https://letterboxd.com/film/coco-2017/
Deadpool,N/A,N/A,"Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",https://a.ltrbxd.com/resized/sm/upload/ht/ra/iv/pe/deadpool-1200-1200-675-675-crop-000000.jpg?v=dfdc8de461,https://letterboxd.com/film/deadpool/
Titanic,N/A,N/A,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic’s departure through to its death—on its first and last voyage—on April 15, 1912.",https://a.ltrbxd.com/resized/sm/upload/vw/ni/jd/40/titanic-1200-1200-675-675-crop-000000.jpg?v=a98d372868,https://letterboxd.com/film/titanic-1997/
Donnie Darko,N/A,N/A,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",https://a.ltrbxd.com/resized/sm/upload/uf/wk/nc/lv/donnie-darko-1200-1200-675-675-crop-000000.jpg?v=b30af6ea3e,https://letterboxd.com/film/donnie-darko/
Don't Look Up,N/A,N/A,Two American astronomers attempt to warn humankind about an approaching comet that will wipe out life on planet Earth.,https://a.ltrbxd.com/resized/sm/upload/tr/ym/sr/k9/dont-look-up-1200-1200-675-675-crop-000000.jpg?v=82ee9401b0,https://letterboxd.com/film/dont-look-up-2021/
Anatomy of a Fall,N/A,N/A,"A woman is suspected of her husband’s murder, and their blind son faces a moral dilemma as the sole witness.",https://a.ltrbxd.com/resized/sm/upload/wt/mj/4u/pj/anatomy-1200-1200-675-675-crop-000000.jpg?v=b1310de47c,https://letterboxd.com/film/anatomy-of-a-fall/
Mean Girls,N/A,N/A,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",https://a.ltrbxd.com/resized/sm/upload/zc/lk/pq/6u/mean-girls-1200-1200-675-675-crop-000000.jpg?v=25c224eb18,https://letterboxd.com/film/mean-girls/
Up,N/A,N/A,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",https://a.ltrbxd.com/resized/sm/upload/wv/1t/bo/md/up-120-1200-1200-675-675-crop-000000.jpg?v=91ab3381cf,https://letterboxd.com/film/up/
Pearl,N/A,N/A,"Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide.",https://a.ltrbxd.com/resized/sm/upload/q2/0n/4m/oh/pearl-1200-1200-675-675-crop-000000.jpg?v=0ed37f5964,https://letterboxd.com/film/pearl-2022/
Drive,N/A,N/A,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he’s been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene’s husband gets out of jail, he enlists Driver’s help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",https://a.ltrbxd.com/resized/sm/upload/jh/el/zf/hg/drive-2022-1200-1200-675-675-crop-000000.jpg?v=9d984ce27f,https://letterboxd.com/film/drive-2011/
Star Wars,N/A,N/A,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,https://a.ltrbxd.com/resized/sm/upload/xo/ln/nr/0o/star-wars-70-1200-1200-675-675-crop-000000.jpg?v=766b26c149,https://letterboxd.com/film/star-wars/
Us,N/A,N/A,"Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited.",https://a.ltrbxd.com/resized/sm/upload/vw/85/4k/4n/us-2019-1200-1200-675-675-crop-000000.jpg?v=56c16e5ce2,https://letterboxd.com/film/us-2019/
Avatar: The Way of Water,N/A,N/A,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",https://a.ltrbxd.com/resized/sm/upload/rv/ns/3w/jz/679F452B-D31A-4793-838D-F374A7C34D98-1200-1200-675-675-crop-000000.jpg?v=704ba56f3d,https://letterboxd.com/film/avatar-the-way-of-water/
Guardians of the Galaxy Vol. 3,N/A,N/A,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",https://a.ltrbxd.com/resized/sm/upload/4c/6j/js/74/guardians%203-1200-1200-675-675-crop-000000.jpg?v=ab95c6f636,https://letterboxd.com/film/guardians-of-the-galaxy-vol-3/
Back to the Future,N/A,N/A,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents’ first meeting and attracting his mother’s romantic interest. Marty must repair the damage to history by rekindling his parents’ romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",https://a.ltrbxd.com/resized/sm/upload/wg/aa/he/wf/back-to-the-future-1200-1200-675-675-crop-000000.jpg?v=83c21f2ef5,https://letterboxd.com/film/back-to-the-future/
Spider-Man: Homecoming,N/A,N/A,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",https://a.ltrbxd.com/resized/sm/upload/lb/g8/9t/dr/spider-man-homecoming-1200-1200-675-675-crop-000000.jpg?v=a0c830f403,https://letterboxd.com/film/spider-man-homecoming/
Soul,N/A,N/A,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",https://a.ltrbxd.com/resized/sm/upload/rc/nh/4l/3b/soul-2020-1200-1200-675-675-crop-000000.jpg?v=50b02092c1,https://letterboxd.com/film/soul-2020/
Top Gun: Maverick,N/A,N/A,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",https://a.ltrbxd.com/resized/sm/upload/ah/66/ey/4h/top-gun-maverick-1200-1200-675-675-crop-000000.jpg?v=b2526db888,https://letterboxd.com/film/top-gun-maverick/
Howl's Moving Castle,N/A,N/A,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",https://a.ltrbxd.com/resized/sm/upload/cf/fn/wc/s6/howls-moving-castle-1200-1200-675-675-crop-000000.jpg?v=5c68d54422,https://letterboxd.com/film/howls-moving-castle/
X,N/A,N/A,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",https://a.ltrbxd.com/resized/sm/upload/lj/kq/2g/p5/x-1200-1200-675-675-crop-000000.jpg?v=5282aa611d,https://letterboxd.com/film/x-2022/
Little Miss Sunshine,N/A,N/A,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",https://a.ltrbxd.com/resized/sm/upload/y0/dk/kc/ch/little-miss-sunshine-1200-1200-675-675-crop-000000.jpg?v=7a5e15b3f1,https://letterboxd.com/film/little-miss-sunshine/
GoodFellas,N/A,N/A,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",https://a.ltrbxd.com/resized/sm/upload/ws/2f/hj/8v/goodfellas-1200-1200-675-675-crop-000000.jpg?v=5083689b66,https://letterboxd.com/film/goodfellas/
The Hunger Games,N/A,N/A,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching. ×",https://a.ltrbxd.com/resized/sm/upload/z0/te/xv/y3/the-hunger-games-1200-1200-675-675-crop-000000.jpg?v=32b6960277,https://letterboxd.com/film/the-hunger-games/
Harry Potter and the Prisoner of Azkaban,N/A,N/A,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",https://a.ltrbxd.com/resized/sm/upload/fz/2e/tt/dt/harry-potter-and-the-prisoner-of-azkaban-1200-1200-675-675-crop-000000.jpg?v=37f03daa65,https://letterboxd.com/film/harry-potter-and-the-prisoner-of-azkaban/
